Timestamp,Speed,Latitude,Longitude,Altitude,Bearing
78,0.0,39.551701,2.738809999999944,8.2296,-0.234
1141,2.8525,39.55171498782898,2.7388089149017105,8.2296,-3.422999999999975
2123,5.035,39.55173771046064,2.738805795666053,8.2296,-6.041999999999975
3106,7.765000000000001,39.55177251959071,2.738798388305554,8.2296,-9.317999999999973
9695,24.2375,39.552417483960774,2.7383330963899652,8.2296,-29.08500000000001
9695,24.2375,39.552417483960774,2.7383330963899652,8.2296,-29.08500000000001
11311,28.2775,39.552592696665776,2.7381802062899396,8.2296,-33.933000000000035
11311,28.2775,39.552592696665776,2.7381802062899396,8.2296,-33.933000000000035
12927,32.3175,39.552780839462756,2.7379841488542525,8.2296,-38.78100000000005
14543,36.3575,39.55297737200684,2.737741170715367,8.2296,-43.62900000000006
14543,36.3575,39.55297737200684,2.737741170715367,8.2296,-43.62900000000006
16159,40.3975,39.55317736937725,2.7374482227504586,8.2296,-48.477000000000075
17775,40.3975,39.55337736674766,2.7371552739410845,8.2296,-48.477000000000075
17775,44.4375,39.55337736674766,2.7371552739410845,8.2296,-53.32500000000009
19391,48.4775,39.55356828724435,2.7367563280624836,8.2296,-58.1730000000001
19391,48.4775,39.55356828724435,2.7367563280624836,8.2296,-58.1730000000001
20991,52.4775,39.55374460993611,2.7363080307964083,8.2296,-62.97300000000011
22607,56.5175,39.55390394441903,2.735801113644129,8.2296,-67.82100000000013
22607,56.5175,39.55390394441903,2.735801113644129,8.2296,-67.82100000000013
24207,60.5175,39.554037600902255,2.7352472447541913,8.2296,-72.62100000000014
25823,64.5575,39.55414220537613,2.734636841904944,8.2296,-77.46900000000015
25823,64.5575,39.55414220537613,2.734636841904944,8.2296,-77.46900000000015
27439,68.59750000000001,39.55421069463143,2.7339783764135746,8.2296,-82.31700000000016
27439,68.59750000000001,39.55421069463143,2.7339783764135746,8.2296,-82.31700000000016
29039,72.59750000000001,39.554237693606254,2.733283045395865,8.2296,-87.11700000000017
30639,76.59750000000001,39.55422826865371,2.732548574703401,8.2296,-90.95349929834828
30639,76.59750000000001,39.55422826865371,2.732548574703401,8.2296,-90.95349929834828
32255,80.63750000000002,39.5542182423703,2.7317676337770536,8.2296,-90.9539758236026
33855,84.63750000000002,39.55420781739626,2.7309560703757825,8.2296,-90.95448255927784
33855,84.63750000000002,39.55420781739626,2.7309560703757825,8.2296,-90.95448255927784
35471,88.67750000000002,39.55419677949478,2.7300972658829323,8.2296,-90.95500921734111
37087,88.67750000000002,39.5541857415933,2.7292384615282117,8.2296,-90.95500921734111
37087,92.71750000000003,39.55418574159331,2.7292384615282117,8.2296,-90.95612545094514
38703,96.75750000000004,39.55417368387928,2.7283014062253415,8.2296,-90.95612545094656
38703,96.75750000000004,39.554173683879284,2.7283014062253415,8.2296,-90.95612545094656
40319,100.79750000000004,39.55416111471797,2.727325225585332,8.2296,-90.95673376753302
41935,104.83750000000005,39.554148033120704,2.726309919648884,8.2296,-90.95736756270065
41935,104.83750000000005,39.554148033120704,2.726309919648884,8.2296,-90.95736756270065
43535,108.83750000000005,39.55413457760818,2.725266311920109,8.2296,-90.95802684507998
45151,112.87750000000005,39.554120473113244,2.7241731429054425,8.2296,-90.95870458319575
45151,112.87750000000005,39.554120473113244,2.7241731429054425,8.2296,-90.95870458319575
46751,116.87750000000005,39.55410600269136,2.723052443114625,8.2296,-90.95941461457528
46751,116.87750000000005,39.55410600269136,2.723052443114625,8.2296,-90.95941461457528
48367,120.91750000000006,39.55409087090509,2.7218814112156906,8.2296,-90.96014261594786
49967,124.91750000000006,39.554075381065644,2.720683619558031,8.2296,-90.96090343437805
49967,124.91750000000006,39.554075381065644,2.720683619558031,8.2296,-90.96090343437805
53199,132.99750000000006,39.554042040722166,2.718107579601792,8.2296,-90.96168173791602
53199,132.99750000000006,39.554042040722166,2.718107579601792,8.2296,-90.96168173791602
53199,132.99750000000006,39.554042040722166,2.718107579601792,8.2296,-90.96168173791602
56431,141.07750000000007,39.55400661316177,2.715375040132244,8.2296,-90.9633594014881
56431,141.07750000000007,39.55400661316177,2.715375040132244,8.2296,-90.9633594014881
56431,141.07750000000007,39.55400661316177,2.715375040132244,8.2296,-90.9633594014881
59663,141.07750000000007,39.55397118560137,2.7126425020583156,8.2296,-90.9633594014881
59663,149.15750000000008,39.55397118560137,2.7126425020583156,8.2296,-90.96693591305171
59663,149.15750000000008,39.55397118560137,2.7126425020583156,8.2296,-90.96693591305171
59663,149.15750000000008,39.55397118560137,2.7126425020583156,8.2296,-90.96693591305171
62895,175.048195,39.553927064095404,2.7092519891823486,49.275999999999996,-90.96693591305171
62895,175.048195,39.553927064095404,2.7092519891823486,49.275999999999996,-90.96693591305171
62895,175.048195,39.553927064095404,2.7092519891823486,49.275999999999996,-90.96693591305171
66127,175.288575,39.553882780914655,2.7058568247578023,90.32239999999999,-90.96914841945892
66127,175.288575,39.55388278091466,2.7058568247578023,90.32239999999999,-90.96914841945892
66127,175.288575,39.55388278091466,2.7058568247578023,90.32239999999999,-90.96914841945892
69327,175.528955,39.5538387756637,2.702490670348425,130.9624,-90.97136465798604
69327,175.528955,39.5538387756637,2.702490670348425,130.9624,-90.97136465798604
69327,175.528955,39.5538387756637,2.702490670348425,130.9624,-90.97136465798604
72527,175.766955,39.55379461105082,2.6991199561010717,171.60240000000002,-90.9735625432977
72527,175.766955,39.55379461105082,2.6991199561010717,171.60240000000002,-90.9735625432977
72527,175.766955,39.55379461105082,2.6991199561010717,171.60240000000002,-90.9735625432977
72527,175.766955,39.55379461105082,2.6991199561010717,171.60240000000002,-90.9735625432977
75791,176.004955,39.55374940015009,2.695677176584468,213.0552,-90.97576412197816
75791,176.004955,39.55374940015009,2.695677176584468,213.0552,-90.97576412197816
75791,176.004955,39.55374940015009,2.695677176584468,213.0552,-90.97576412197816
78991,176.247715,39.55370491227943,2.6922972515531,253.69520000000003,-90.97801377853858
78991,176.247715,39.55370491227943,2.6922972515531,253.69520000000003,-90.97801377853858
78991,176.247715,39.55370491227943,2.6922972515531,253.69520000000003,-90.97801377853858
78991,176.247715,39.55370491227943,2.6922972515531,253.69520000000003,-90.97801377853858
85455,176.247715,39.5536150467807,2.6854698095979757,335.788,-90.97801377853858
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
85455,176.96647499999997,39.5536150467807,2.6854698095979757,335.788,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
91919,176.96647499999997,39.55352419190691,2.6786145472586895,417.8808,-90.98476589860263
98383,177.44723499999998,39.55343309021015,2.671740670429017,499.97360000000003,-90.98476589860263
98383,177.44723499999998,39.55343309021015,2.671740670429017,499.97360000000003,-90.98476589860263
