Timestamp,Speed,Latitude,Longitude,Altitude,Bearing
122256,0.0,42.896301,-8.415139999999951,369.7224,0.0
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
122256,305.64,42.896301,-8.415139999999951,369.7224,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
131280,177.16520499999996,42.90362276237409,-8.413789478428612,484.3272,7.695192903982502
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
137744,177.83636500000003,42.908887291467224,-8.412818258052653,566.42,7.695683600831501
144144,177.83636500000003,42.91409969650993,-8.411856571992644,647.6999999999999,7.695683600831501
144144,178.79312499999997,42.91409969650993,-8.411856571992644,647.6999999999999,7.696031614320589
144144,178.79312499999997,42.91409969650993,-8.411856571992644,647.6999999999999,7.696031614320589
144144,178.79312499999997,42.91409969650993,-8.411856571992644,647.6999999999999,7.696031614320589
144144,178.79312499999997,42.91409969650993,-8.411856571992644,647.6999999999999,7.696031614320589
144144,178.79312499999997,42.91409969650993,-8.411856571992644,647.6999999999999,7.696031614320589
150608,178.79312499999997,42.91939254443583,-8.410879916326735,729.7927999999999,7.696031614320589
150608,179.273885,42.91939254443583,-8.410879916326735,729.7927999999999,7.696723713997699
150608,179.273885,42.91939254443583,-8.410879916326735,729.7927999999999,7.696723713997699
150608,179.273885,42.91939254443583,-8.410879916326735,729.7927999999999,7.696723713997699
150608,179.273885,42.91939254443583,-8.410879916326735,729.7927999999999,7.696723713997699
150608,179.273885,42.91939254443583,-8.410879916326735,729.7927999999999,7.696723713997699
157072,179.273885,42.92469961573085,-8.409900462732821,811.8856,7.696723713997699
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
157072,179.754645,42.92469961573085,-8.409900462732821,811.8856,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
163472,179.754645,42.929968228636966,-8.408927979918417,893.1655999999999,7.697063830422849
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
169936,180.23064499999998,42.935303614556865,-8.407943044093372,975.2583999999999,7.697397721488073
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
176400,180.71140499999998,42.940653228245274,-8.406955352672185,1057.3511999999998,7.6977319688492685
182800,180.71140499999998,42.945949875461515,-8.405977355823325,1138.6311999999998,7.6977319688492685
182800,181.66816500000002,42.945949875461515,-8.405977355823325,1138.6311999999998,7.698390941379159
182800,181.66816500000002,42.945949875461515,-8.405977355823325,1138.6311999999998,7.698390941379159
182800,181.66816500000002,42.945949875461515,-8.405977355823325,1138.6311999999998,7.698390941379159
182800,181.66816500000002,42.945949875461515,-8.405977355823325,1138.6311999999998,7.698390941379159
182800,181.66816500000002,42.945949875461515,-8.405977355823325,1138.6311999999998,7.698390941379159
189264,181.66816500000002,42.951327803829436,-8.404984178709356,1220.7239999999997,7.698390941379159
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
189264,182.14892499999996,42.95132780382944,-8.404984178709356,1220.7239999999997,7.698715366397209
202192,182.14892499999996,42.96211211621731,-8.402992222896273,1384.9095999999997,7.698715366397209
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
202192,183.110445,42.96211211621731,-8.402992222896273,1384.9095999999997,7.699356746297781
214992,183.110445,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699356746297781
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
214992,305.017766,42.97284600111955,-8.401009067518771,1547.4695999999997,7.699976383125147
227920,305.017766,42.99090483448844,-8.39767152701802,1691.9529279999997,7.699976383125147
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
227920,306.41993688,42.99090483448844,-8.39767152701802,1691.9529279999997,7.7009835876732495
240720,306.41993688,43.00886701959071,-8.394350435987917,1835.0057279999996,7.7009835876732495
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
240720,307.80822488,43.00886701959071,-8.394350435987917,1835.0057279999996,7.701923939660844
253520,307.80822488,43.02691054540203,-8.39101291520285,1978.0585279999996,7.701923939660844
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
253520,309.19651288,43.02691054540203,-8.39101291520285,1978.0585279999996,7.7028003282530335
266448,309.19651288,43.04521666298197,-8.387625429866944,2122.5418559999994,7.7028003282530335
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
266448,310.59868376,43.04521666298197,-8.387625429866944,2122.5418559999994,7.703611707819277
279248,310.59868376,43.063423691208534,-8.384254918547867,2265.5946559999993,7.703611707819277
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
279248,311.98697176,43.063423691208534,-8.384254918547867,2265.5946559999993,7.704330912029889
292176,311.98697176,43.08189495240563,-8.38083414578,2410.077983999999,7.704330912029889
292176,313.38914264,43.08189495240563,-8.38083414578,2410.077983999999,7.704959754865911
